C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1203.83	282.85	1341.33	1229.26	1202.94	1202.93	1202.93	1202.93	1229.26	-0.684232	-5.60345
1203.93	282.75	1391.73	1218.48	1202.85	1202.84	1202.84	1202.84	1218.48	-1.03848	-8.66286
1204.03	282.65	1422.27	1211.84	1202.74	1202.74	1202.74	1202.74	1211.84	-1.24767	-10.5215
1204.13	282.55	1439.33	1207.82	1202.63	1202.63	1202.63	1202.63	1207.82	-1.36447	-11.5752
1204.23	282.45	1169.14	1205.52	1202.61	1202.61	1202.61	1202.61	1205.52	0.237914	1.81902
1204.33	282.35	1165.13	1204.19	1202.59	1202.59	1202.59	1202.59	1204.19	0.25589	1.9531
1204.43	282.25	981.894	1203.35	1202.49	1202.49	1202.49	1202.49	1203.35	1.58028	11.0727
1204.53	282.15	1071.26	1202.88	1202.43	1202.43	1202.43	1202.43	1202.88	0.899213	6.58104
1204.63	282.05	1042.35	1202.58	1202.35	1202.35	1202.35	1202.35	1202.58	1.10975	8.0116
1204.73	281.95	1324.85	1202.41	1202.29	1202.29	1202.29	1202.29	1202.41	-0.752185	-6.12199
1204.83	281.85	1182.38	1202.34	1202.28	1202.28	1202.28	1202.28	1202.34	0.129777	0.997842
1204.93	281.75	1268.81	1202.28	1202.25	1202.25	1202.25	1202.25	1202.28	-0.41765	-3.32656
1205.03	281.65	1262.47	1202.23	1202.22	1202.22	1202.22	1202.22	1202.23	-0.379099	-3.01195
1205.13	281.55	1223.14	1202.22	1202.21	1202.21	1202.21	1202.21	1202.22	-0.133783	-1.04622
1205.23	281.45	1327.47	1202.15	1202.15	1202.15	1202.15	1202.15	1202.15	-0.769092	-6.26578
1205.33	281.35	1445.37	1202.04	1202.04	1202.04	1202.04	1202.04	1202.04	-1.43117	-12.1665
1205.43	281.25	941.3	1201.91	1201.91	1201.91	1201.91	1201.91	1201.91	1.89939	13.0306
1205.53	281.15	1374.64	1201.83	1201.83	1201.83	1201.83	1201.83	1201.83	-1.04225	-8.64076
1205.63	281.05	1103.69	1201.78	1201.78	1201.78	1201.78	1201.78	1201.78	0.660243	4.9047
1205.73	280.95	1030.21	1201.7	1201.7	1201.7	1201.7	1201.7	1201.7	1.19468	8.57431
1205.83	280.85	1084.41	1201.64	1201.64	1201.64	1201.64	1201.64	1201.64	0.796025	5.86151
1205.93	280.75	942.712	1201.52	1201.52	1201.52	1201.52	1201.52	1201.52	1.88484	12.9404
1206.03	280.65	881.592	1201.37	1201.37	1201.37	1201.37	1201.37	1201.37	2.40823	15.9888
1206.13	280.55	1248.09	1201.35	1201.35	1201.35	1201.35	1201.35	1201.35	-0.295836	-2.337
1206.23	280.45	1474.36	1474.36	1474.36	1474.36	1474.36	1474.36	1474.36	0	0
1206.33	280.35	1176.52	1176.52	1176.52	1176.52	1176.52	1176.52	1176.52	0	0
1206.43	280.25	1285.45	1285.45	1285.45	1285.45	1285.45	1285.45	1285.45	0	0
1206.53	280.15	1265.28	1265.28	1265.28	1265.28	1265.28	1265.28	1265.28	0	0
1206.63	280.05	1276.12	1276.12	1276.12	1276.12	1276.12	1276.12	1276.12	0	0
1206.73	279.95	1192.34	1192.34	1192.34	1192.34	1192.34	1192.34	1192.34	0	0
1206.83	279.85	1104.65	1104.65	1104.65	1104.65	1104.65	1104.65	1104.65	0	0
1206.93	279.75	975.052	975.052	975.052	975.052	975.052	975.052	975.052	0	0
1207.03	279.65	1153.63	1153.63	1153.63	1153.63	1153.63	1153.63	1153.63	0	0
1207.13	279.55	1092.51	1092.51	1092.51	1092.51	1092.51	1092.51	1092.51	0	0
1207.23	279.45	1102.86	1102.86	1102.86	1102.86	1102.86	1102.86	1102.86	0	0
1207.33	279.35	855.96	855.96	855.96	855.96	855.96	855.96	855.96	0	0
1207.43	279.25	1045.71	1045.71	1045.71	1045.71	1045.71	1045.71	1045.71	0	0
1207.53	279.15	1043.84	1043.84	1043.84	1043.84	1043.84	1043.84	1043.84	0	0
1207.63	279.05	1158.46	1158.46	1158.46	1158.46	1158.46	1158.46	1158.46	0	0
1207.73	278.95	1092.88	1092.88	1092.88	1092.88	1092.88	1092.88	1092.88	0	0
1207.83	278.85	1079.59	1079.59	1079.59	1079.59	1079.59	1079.59	1079.59	0	0
1207.93	278.75	1169.65	1169.65	1169.65	1169.65	1169.65	1169.65	1169.65	0	0
1208.03	278.65	1119.24	1119.24	1119.24	1119.24	1119.24	1119.24	1119.24	0	0
1208.13	278.55	1235.56	1235.56	1235.56	1235.56	1235.56	1235.56	1235.56	0	0
1208.23	278.45	903.172	903.172	903.172	903.172	903.172	903.172	903.172	0	0
1208.33	278.35	881.568	881.568	881.568	881.568	881.568	881.568	881.568	0	0
1208.43	278.25	1067.97	1067.97	1067.97	1067.97	1067.97	1067.97	1067.97	0	0
